out	Kingdom	Phylum	Class	Order	Family
5efbbb8716fcfcf8449ac3d5ce5b2fec	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
52e9db6944c14302321e8f7c8df3ec6d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Nitrosomonadaceae
1bd82a460357e75827f2fe66f7c473ec	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
1a87a0c6d089aeb503340d89b022544a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
8dd725a3f88069245de4d37c2b2811d4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
2fdadd19af71def708cbbef02d0f40a3	Bacteria	 Actinobacteriota	 Acidimicrobiia	NA	NA
15464c1d2f6045074ab0eafc3ee5c65d	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
3bc57fbdb20484c42510df2a4d5a0189	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Nomurabacteria	 Candidatus_Nomurabacteria
09d04e6ca1eb50caf55ab5e13b271ccd	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
2d27685bf29219947db9e344f122f9e8	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
e879552984eba49ed6e05138b0b3c380	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
255a740c53718d7c477563ef35244221	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
e8175f9e8549b2443f7f8b5fa18311d4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae
904912080a45cfc1e8b7b378d3ccd218	Bacteria	NA	NA	NA	NA
cf242f1588056b9117acc609bd42393a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
ba28ac169e91d6d00006d52775ac4d3d	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prolixibacteraceae
04675d93b4361e9fd3231b97a1fa614b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
64d84d0d7a40f82a796353fd85b4388a	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
33c335dc39de26783325195b5e8ac257	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Frankiaceae
97bd9121ae7fc86957339fe33be124fd	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Planococcaceae
a06f8e468380de1f1250839fe03a6b09	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
6a687d6735e1ad96262ba295336bad24	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
a8455d25c8c8f54f3f0553599835b37a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
5c74c0b4985d063c1781f0c8b3e3dc01	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	NA
f7bf2b02dd13c9b169141168cd1e420e	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
41e4fe3c09c2b961339e509cb7e93079	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
a2a375f34e9ec47242be664c510e351f	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
639e3dfa7907d8b3de743c683aaf7b2f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
7f8e670947cab7854468add475b60fa7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
5c9dd2d8610bc8903fd896aec5ee8855	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae
a7f947cceaf96009eb1b312f756d700a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Tistrellales	 Geminicoccaceae
967236d4676b1ca66f8f3353e19a8c57	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	NA
5ef1fa8caed7eefaf1d8600ad5c83538	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae
21e8378c18f4fc649f98f32c32ad39a8	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Simkaniaceae
62dec9b8874e44fbf2b8a35af8a9f17e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
aaf95e006b8825597e890059f89ad027	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
9c6d0dd6a42530997a2eb4215b1cd3d2	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
19f759c09c6cefcc51c7b9cb714f0a58	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Succinivibrionaceae
3d26b8cf255e7cd035733669bba16e91	Bacteria	 Desulfobacterota	 Desulfobulbia	 Desulfobulbales	 Desulfocapsaceae
66bd75c8c2145df5897e7ea21cc2c4af	Unassigned	NA	NA	NA	NA
cf5984f6879b0d9b0685d39775875400	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
e2530db1c8b1275e9e23e01d68bf23e2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
adbad355cf9bbf2b33701c9577755732	Bacteria	NA	NA	NA	NA
77a5a94c96959e1bc2886f4a6476a813	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
c2bfb638c17ec275940987ee9a1647eb	Bacteria	 Acidobacteriota	 Aminicenantia	 Aminicenantales	 Aminicenantales
7d3bc7d6729953ec968634ef5f42cb83	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Hymenobacteraceae
b2f68fdffe8991ead5e42f3b96954b4d	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae
d951c11bf0da097062566f997c6f8772	Bacteria	 Desulfobacterota	 Syntrophorhabdia	 Syntrophorhabdales	 Syntrophorhabdaceae
d3c455c6e441aa9f62e8ca6c93cccb48	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae
3ef67d0a94e30b848b9a1cf527e0b1b1	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
56dd6575cff18cd8c6d0fb3d070e6d86	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
bafc63b825670cee1c3dd4add65dc8fc	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae
411731fceb2242aff4a570bb35aa3f69	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae
a650bc564abe41dbef2bc757008f7dbb	Bacteria	 Patescibacteria	 Gracilibacteria	 Candidatus_Peregrinibacteria	 Candidatus_Peregrinibacteria
5a3b5bcbba6b673d4717a80b391108d2	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
a133d605bd440e20ab1bf5b4339e78c2	Bacteria	 TA06	 TA06	 TA06	 TA06
1ec2f12766a979f7083a843365680a43	Bacteria	 Desulfobacterota	 Desulfuromonadia	 Desulfuromonadia	 Geothermobacteraceae
9a6fe0e63b07b11ea479169a41cea01d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae
b3c0cfc4d47027fa1541cecd708c9ae1	Bacteria	 Cyanobacteria	 Sericytochromatia	 Sericytochromatia	 Sericytochromatia
e6bdeb9293adfac50bd9de21b8b7c837	Bacteria	 Armatimonadota	 uncultured	 uncultured	 uncultured
0027e09d57ce4bf81bdbe995f0cb006c	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae
12e84e0255b0efa25662eca0cec752de	Bacteria	 Latescibacterota	 Latescibacterota	 Latescibacterota	 Latescibacterota
fb905a38cc5f81312e02fc2a88c3449c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
17707abfa9c874db090f6888f1114111	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	NA
7002a43982da47ec54286a4ba09c7397	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
3f9801c387b88ea71b3bafef76138e09	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
2aec1df60565a96d07368432c8768c6a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
7c190fcb394c37fae54bf36571847ed6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
5ae235de87d6292f6b617f358371e11f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
3d799e6996799b3a878c12815d7fbb66	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae
9a68914d2058afc27ba7e454ac5a72b4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
6854d7a9b708939a8d73b923de602a2e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Yersiniaceae
4010923a081330900ba154b9d02a2759	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
02897cb4386250f9745be12a3454ea44	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
1b53f62d333ee2c944756e427d39c939	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
84926cf25c4b6e5ced0ce6304c2f0faf	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
59f890a126f676b66f78f89bd3b8aa52	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
be1e5c601e958648f9d5dddd3019dca4	Bacteria	NA	NA	NA	NA
efb5563afbf4abb633954909cd28fa68	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Kaiserbacteria	 Candidatus_Kaiserbacteria
5caebd22b60a78e428ae38e4ef4cbf6c	Bacteria	NA	NA	NA	NA
9d32ed6d587e5eed2e88bfa709c4b00d	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Kaiserbacteria	 Candidatus_Kaiserbacteria
84dcc6462ed4c2840ecc311a3d139506	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
4b87404ac8fad0885ecf993064f0854f	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae
827d74c660d3e9b82b204de98416872f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae
3153852e2140f855c11620198818e7d9	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
d5913efc3ac660ac2a71c10e250bd077	Bacteria	NA	NA	NA	NA
8753ff1e60ba642cdfba0f9b0e04b42a	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 NS11-12_marine_group
4ea0decce19ee2a9808fc190a897dee3	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae
0b0c585d60ed86e6ecd11414c65d363f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales_Incertae_Sedis
6513cf0a1c8dee0973ff90916971b692	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
b3a4e38e4b53eab70acea20d8f074d71	Bacteria	 Planctomycetota	 vadinHA49	 vadinHA49	 vadinHA49
d0b6acb59c163ebb277526f029225240	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
8589d0f4d33632be7f115d3b7df0f025	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae
af32257be7a6d56aa96c6bc035926749	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Weeksellaceae
31d4e4d1a72ddd4a6fc4af60c10a64ca	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae
6d77fec7611935d47ba452e028b0caa5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
3502caaf690292466ed802f418aa54cb	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae
9fbe8f0afd722aeae2e785eb9a453c38	Bacteria	 Firmicutes	NA	NA	NA
daa30d2b77320a1a2525d5f5321cf9be	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	NA	NA
90ab93dca61fa8525f4fc1f8030f07c1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Devosiaceae
595639aa1aa408598970dc562317c1b4	Bacteria	NA	NA	NA	NA
4d8a89daded467e28e24eeae4f02b1c5	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae
5a925320c6984d952c372d104e6e7388	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
ab2ec72af68056f8973354097b178cca	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
2702f1288f10260b34d224adea4d71aa	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae
40605b577bed6fd28b038c7d7d33a134	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Methylophilaceae
53a23acc291c86d97b26352edac0544b	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
bb6dcc76495483acb3ba690a9b24e03b	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
96f5fb0c2d8c9bcbe77775fd409b32bc	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
98be3534d140c8afb741e9efc9594451	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 UBA12409
483dc6dd56f4fb4eb5a0f78d12fd665e	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
dc90ed0efb69d6474c7e48f1bc65ca87	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	NA
6139c86fb2cf001a7213ad50387ef13b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
c6a0e6efcb1dc6effd965d5ca88fe66d	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prolixibacteraceae
6f9ab1554a0a432bb0561779825f4f19	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
7acbe574e6f3a8b80ce88845d3d6fc67	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
93404ae71d45b6f2ed150efd49e44543	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
e2002255b5bfb325eefcb9dba57756a1	Bacteria	 Desulfobacterota	 Desulfuromonadia	 Geobacterales	 Geobacteraceae
ca9862270836f64166062e3523669f2c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
b65ed741ede25141e1da0354585aad7f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae
65908d930b5cdac18473c7b8599a75c1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae
a8643364a6ab6b7bcb61307b663bb15e	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
d809973d80394446847a2777d72b8a5c	Bacteria	NA	NA	NA	NA
086c9a9d653ac3851314496b3af589b9	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae
6537f86f864afd72bfcacfe2ec67fb51	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
7d7fa1005295fc7b0d4f6c56c9b6ef7a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
7346c8f3e1c90808da366f0cfe444ba6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
413bbb6bd50a0bc41a1e8f7d67abc67b	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
734036843933454930c746936ef9250c	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
c4f7bd56b02d5d7043835d1d1b737a75	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae
a257d77a774290c6b83496fab5a6ab8c	Bacteria	NA	NA	NA	NA
bfa3d10fc5510f63d69577d6b0d725de	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
aea1be40a9fe2a02a39e913e12294e9a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
36a6d9b39d980e9bea8c9f6a0db34e94	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
e48503692e718e764817fe3db7d64009	Bacteria	NA	NA	NA	NA
224cb13c310759ef24fef65b6887edb7	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Leptotrichiaceae
df9fd3a4376a2b80d8e8f93c0a527a71	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
bdaa1bf2d74df2f74f2b74c0bfebcee7	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
c36d1645cba51f3c2d2b67f97261565a	Bacteria	NA	NA	NA	NA
5de38ca6e0cf2b5d2672a912d083d9d0	Bacteria	NA	NA	NA	NA
06e9236d0751ac69c708d0cb227702c3	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 uncultured
2f5d1b4490ef0a6242c6d9bdf77ea66b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Paracaedibacterales	 Paracaedibacteraceae
1b6c2fe0543a522774b99c96b0a3cff4	Bacteria	NA	NA	NA	NA
5117e535090d3b05719166074b7b5f0c	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae
6f2e34d831eaefb1be47045de6d4e0b1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
6fefc38793bdc21310330dceffc5515b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
9ec72e160f4c12f527291c4f4125da07	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae
3010b7c5d02cc263ca9043a54c30fec6	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
29a48df9afc51bb820ec3cceabcb0bf6	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae
7768354f86d702228680796c0a83f80c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae
fc7e41a01ed99bc833969abd9802bdd3	Eukaryota	NA	NA	NA	NA
5583b92f9f691c25424bcfe792c5926a	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
d2bd34d5ffb1072a6b5a9b9378b23312	Bacteria	 Chloroflexi	 Chloroflexia	 Thermomicrobiales	 JG30-KF-CM45
1354dbd3ae1ba5b200048d4b564c895f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Nitrosomonadaceae
884411e69d21eed555f301e152054959	Bacteria	NA	NA	NA	NA
d7ef70b81e433f28febdb3e13e1d5e4f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
95775e4c6f1e4ba2ff69ebed81917e22	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Nocardioidaceae
4dfd4fd1cf4e24a01945c637066d8240	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 uncultured
1ea42f0d840ca84b7b08a2f38d6571e7	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Terrimicrobiaceae
5eb6479707772373df3de462d6d3732c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
aa6aa4bad4f81f6cd8e9ddcc42f11017	Bacteria	 Proteobacteria	NA	NA	NA
4778cf0525380ae31d16ebf8629fc031	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Parachlamydiaceae
c6f5d8a824ad86ddb4d9925995377c29	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
202e9afdc5f2d23d5391ca1c5a8a6ba8	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
e2604d5306bcd9700dce108aa05fe8f3	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
df7175b6335c762810d8822f7cb91ac2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
b7b28f1a0188fee32ed4c16d8d6dce4a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
a56b0dcb982867813684084ee635aa8c	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
1c82f36425c8a40d5220287aee548269	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
35c2e708f961147892d93242c1859dd3	Bacteria	NA	NA	NA	NA
8ab8e3a622c57a8544d67ee0a5972f20	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
5e10441c0f8dca9cd466c0e884ce5108	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
0547e333d9b0b09f55d5ebd56bb9d626	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Fusobacteriaceae
c860081e10a60d53b373e5ada06e959e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
f0b1ce0655a3ebdb376db7491a1a77f5	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
5681068df0c52c57dfdadd71a53a8f03	Bacteria	 Firmicutes	 Bacilli	 Exiguobacterales	 Exiguobacteraceae
ad30f4397b94a672b7e639e52d3c4ab4	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
b4fc7e2b89f926bab848b5111ce99632	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
099e9296cbcf3125255cebcbef11345e	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae
a067fdbf5df7b71144824b822c5c4c48	Bacteria	NA	NA	NA	NA
8a264246ae4501f6556644f25e02d7c2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Succinivibrionaceae
75884a917f2ea30e10cf84c16a51365e	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
ebf55bb8f94cd97061495b66db6da4f7	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae
12b681d8c27d947c80501598d6595b95	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylomonadaceae
f077ef6a1fd612452e222415e49be540	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 uncultured
fb89a3cbc85c70b57c53c105d98a0993	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae
fa71911d1ae7ae748c04da6a8ac110c4	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 Vicinamibacteraceae
155975d8d39d0db82e520b94d8040347	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
6049c9753876bc51c3c421ff436e1fda	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Parachlamydiaceae
b8d066f73e716be9760b1de6e355151d	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
cf461f395ec0947e5e6c630c09c5bc9c	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Frankiaceae
58c54573b194f286c6f38bbcc3def2f2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria
3eb74dd0b180b8f8e6b9422ed63ccd59	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae
09d9295e93c9cfecc7580bb239c39f42	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae
376dabc8bdbc49e66cafca90583f87de	Bacteria	NA	NA	NA	NA
09125a249030624d08150e75682b6328	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae
c5f865da854fcf924b2be0730fb81530	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae
c548756a9eb5d8a30b3100f6b2b2d834	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
77eb2b8618194c1e6d1d5b2ed47059be	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
fb1b1e764872d5d54f69ef2abaa64075	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 AKYH767
8c99e2fb29a2152d78962347113bb7c7	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae
3817963bf26994032f7313680b17a723	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 67-14
64e2fe42d69930a46919c6191f446382	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured
1408f5b06fcc7cfe2eb1ce95576a14aa	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae
cdc3b60bcff0fa9553f17ea064e8b932	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
ccd88f194a0c84cceb270a4d4af366d1	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae
fabb874a06df6c4a3f96372d7847ba1e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
85a76ff195f154b938f5f4d639745e62	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
e57f3ff3cfc35e716aca5ddcbd4c3aec	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Lentimicrobiaceae
bff19c6aa6148f57ca8c9b505ed1c541	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae
0ac1f5d84170a4e2c9129ce72834e5b5	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
01ac8f6da25832dc7648fbb7d5438d6c	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Elsterales	 uncultured
43391275c92c6a42f08ce308a5baa234	Bacteria	 Proteobacteria	NA	NA	NA
54b88f4a42139e319b768f0595eecf37	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Terrimicrobiaceae
fa510fd90389a12f6f2b1aa07e664ec8	Bacteria	NA	NA	NA	NA
bc3d69eed2cf58f75d63db8e640e3e02	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	 Paenibacillaceae
